ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000037344,0,0,2.2716466308510386,1.445934964609307,0.6530305792218074,1.5532334378912025,9.70196929340602,1153.8561017582267,349
ENSMUSG00000037370,0,0,2.2668708532085153,1.1967747559150668,0,1.1575362338047874,9.28473947054348,955.0262552202233,479
ENSMUSG00000037405,0,0,2.4155347366460362,1.5590989099694808,0.6778187383033475,1.654945062550865,9.67513876090386,1244.1609301556462,347
ENSMUSG00000037440,0,0,0.683350907348078,0.34691310877226156,0,0.659937429426882,8.75997690601493,276.83666080026495,552
ENSMUSG00000037649,0,3.7275556465283173,2.8816067280809405,6.421947856748267,7.35723421119449,8.690251779616872,10.8824732509699,5124.714389685121,9
ENSMUSG00000037902,0,0,2.6282012605716125,2.0120296448032495,1.0249533202333398,2.226708115811075,9.78999132511473,1605.5996565529938,263
ENSMUSG00000037944,0,0,1.1221468213128576,0.41947936881163056,0,0.42791418107412027,9.98869835997136,334.7445363116809,592
ENSMUSG00000038147,0,1.28991470705693,3.1846772054446904,4.3449418135190525,4.3466742792422455,7.3905942956501525,10.4280102248307,3467.2635671882094,82
ENSMUSG00000038213,0,0,2.8399633345663524,2.511701777667772,1.310779857417515,4.758085081148723,9.73924736924062,2004.338018578882,239
ENSMUSG00000038235,0,0,1.4515478535800859,0.7892823289559896,0,1.087374521126705,9.19836156305093,629.8472985068798,441
ENSMUSG00000038280,0,0.9848244962808802,3.1755704322880374,3.8013831140543584,2.3874254429449246,7.1030040597373745,9.86868646780887,3033.5037250153778,120
ENSMUSG00000038552,0,0,0.5618223362510312,0.2381281062882609,0,0,7.10266009024159,190.02622881803234,619
ENSMUSG00000038668,0,0,1.0253020701428512,0.6360548675932853,0,1.0576879584006025,8.95004944896387,507.5717843394413,422
ENSMUSG00000038963,0,0,2.5425118501995208,1.4617258706644831,0,1.4512495426230974,9.80948377414005,1166.4572447902574,439
ENSMUSG00000039005,0,0,1.1117078833849057,0.43433543324934704,0,0.47184276046160195,8.98971252160244,346.599675732979,590
ENSMUSG00000039497,0,0,0.5817386558867428,0.2937986817535444,0,0.5406018534915995,8.37825377971202,234.45134803932842,573
ENSMUSG00000039646,0,0,0.9017588616211861,0.2608065347758435,0,0,8.62990817862385,208.1236147511229,672
ENSMUSG00000040118,0,0,0.5754518626930959,0.2731831599706056,0,0,5.71405202106828,218.00016165654344,600
ENSMUSG00000040528,0,0,3.051510545643548,2.5696278415609384,1.30637915638175,3.76528489293103,10.3241033734385,2050.563017565629,233
ENSMUSG00000040537,0,0.8811831617771447,1.4337677433268723,1.6500177712013597,1.4636755070434,2.0963345246388747,8.79154968216038,1316.7141814186855,121
ENSMUSG00000040592,0,0,3.0511088134679736,2.717273005406508,1.36698417762487,5.093907159690515,11.3413656666642,2168.3838583143915,229
ENSMUSG00000040605,0,0,0.17628647736944184,0.031020484562270936,0,0,1.72192996265153,24.754346680692237,771
ENSMUSG00000040907,0,0,2.464043515737331,1.6632511828322118,0.751385990324902,1.7826571322490024,10.3162583953296,1327.274443900105,346
ENSMUSG00000041046,0,0,0.1324858609038426,0.01558915195784546,0,0,1.92649889165123,12.440143262360667,785
ENSMUSG00000041329,0,1.73764041815304,3.8571280916134385,5.232698705346372,3.499316531902865,9.329409369799734,11.2438038785377,4175.693566866401,60
ENSMUSG00000043110,0,0,0.9030960886078323,0.24821050443222295,0,0,8.48497312449004,198.07198253691377,676
ENSMUSG00000043557,0,1.4207546905621624,2.598441470775205,3.2385280569257664,2.2139366385708,4.845353682754768,10.0629156251597,2584.3453894267564,58
ENSMUSG00000043895,0,0,2.3678479574591402,1.259094148397702,0,1.1894273375311575,10.1971786985759,1004.7571304213662,453
ENSMUSG00000044156,0,0,0.4770594664621563,0.12684603036603637,0,0,6.61872584701659,101.22313223209704,714
ENSMUSG00000044393,0,0,0.6581524034532861,0.4902152116892619,0,0.9574820386229133,2.86171024367771,391.1917389280309,463
ENSMUSG00000044827,0,0,0.8913511046836954,0.2684310015488597,0,0,8.79574397605074,214.20793923599004,652
ENSMUSG00000045092,0,0,2.3017738988479026,1.6144279778776347,0.8034910602726004,1.8954321514168926,10.3548365910286,1288.3135263463525,326
ENSMUSG00000045362,0,0,2.229761359116931,1.1966775817741513,0,1.26556660265837,10.7156019161494,954.9487102557734,450
ENSMUSG00000045394,0,0,0.7502472808111367,0.3674280336863465,0,0.6455805868183362,8.16850860912582,293.2075708817046,566
ENSMUSG00000047139,1.45297156763017,7.317331149363787,2.8438875401177652,8.75986800469018,9.345132178524189,10.827841319590075,14.0023261509481,6990.374667742764,0
ENSMUSG00000047953,0,0.8086341094922812,3.06328335941007,3.199091653364968,1.78501005993837,6.412059148675696,10.343071554775,2552.8751393852426,144
ENSMUSG00000048376,0,0.8878541927249479,3.4534619973178238,3.5314631798727163,2.007139408421085,6.637667203831046,11.8214846443659,2818.107617538426,138
ENSMUSG00000048534,0,0,0.7140356789105444,0.2276171941425037,0,0,8.10041158905644,181.63852092571793,652
ENSMUSG00000049313,0,0,2.285083835465133,1.4551511556971397,0.6245757088389625,1.5650283076351925,9.70021677359625,1161.2106222463174,365
ENSMUSG00000049488,0,0,1.8424401450204801,0.9840208894079234,0,1.1183195370584524,9.01941983573064,785.2486697475233,463
ENSMUSG00000050377,0,0,2.1777000038061862,1.1248185276589018,0,1.050531974684795,10.0924467595039,897.605185071804,488
ENSMUSG00000050921,0,0,0.8215264186303118,0.20101673876698836,0,0,8.59165845195085,160.41135753605664,696
ENSMUSG00000050947,0,0,1.878474241125442,0.8257763070978734,0,0.8678110358914415,9.92339490896498,658.969493064103,548
ENSMUSG00000051498,0,0,1.3179066363134067,0.44466683985805644,0,0,9.30079175870933,354.84413820672904,614
ENSMUSG00000052013,0,0,1.2141592100083458,0.37567814454602033,0,0,9.01641171099354,299.79115934772466,646
ENSMUSG00000052155,0,0,1.801651929995509,1.142032385956313,0.6781357378002311,1.3692549532139324,9.872930967155,911.3418439931377,358
ENSMUSG00000052593,0,2.284038736629192,2.9066804242014856,5.2002577840052435,5.88870818177332,7.759363544643023,11.2992129274856,4149.805711636184,22
ENSMUSG00000053062,0,0,0.751729806906115,0.2820493093414304,0,0,8.34447626816595,225.0753488544617,616
ENSMUSG00000053063,0,0.9944958782746374,3.7348940387125813,3.775837002390435,2.2666981418204797,7.48059596493651,12.2815373094665,3013.1179279075636,138
ENSMUSG00000054252,0,0,0.9433144540782106,0.5117680597026572,0,0.9229246091503642,8.41448452136994,408.3909116427202,511
ENSMUSG00000054641,0,0,1.5946462580756045,0.8908159859593907,0,1.2592071379061676,10.7678599075239,710.8711567955934,427
ENSMUSG00000055022,0,0,0.8678688884920909,1.0615056272053092,1.08669374049372,1.6723771102403175,4.32271823547792,847.0814905098365,232
ENSMUSG00000055541,0,0,2.59720058195993,1.707896854649845,0.5989770717895679,1.8177880106412474,9.65807914496482,1362.901690010576,371
ENSMUSG00000055912,0,0,1.1090302631934057,0.24128786673013497,0,0,9.27826480978108,192.5477176506477,722
ENSMUSG00000056004,0,0,0.870771550997729,0.24167583010730406,0,0,8.03283873390944,192.85731242562863,679
ENSMUSG00000057191,0,0,1.508678397771816,0.5073015615937803,0,0,8.89405270075006,404.826646151837,641
ENSMUSG00000057530,0,0.9806389818845088,2.4706327796552734,2.5835833395109833,1.72604241060497,3.38799725630601,9.47751098472553,2061.699504929766,107
ENSMUSG00000059588,0,0.7014985678893209,2.798605558871814,2.8334576511037044,1.6990697652910551,4.730425330273943,10.2444529382124,2261.0992055807565,161
ENSMUSG00000062585,0,0,3.0230261660462525,2.3156570094241853,0.9036962028227145,4.178245354057659,9.57031100436001,1847.894293520499,330
ENSMUSG00000062593,0,0,0.6641528648508613,0.09870171110951378,0,0,7.78003995460771,78.76396546539199,762
ENSMUSG00000063354,0,0,1.2484485402705459,0.3563752349704897,0,0,8.74595593624852,284.3874375064515,674
ENSMUSG00000064210,0,0.7506113573243203,2.8014022882389678,2.8256050744449897,1.58875978179694,5.192893933845985,9.39876564144931,2254.8328494071034,144
ENSMUSG00000067336,0,0.84512966932926,2.4069243588056928,2.4140609679875267,1.59251963259391,3.0402810122908748,9.43245624253566,1926.4206524540468,145
ENSMUSG00000067586,0,0,1.9085417714834723,0.9059948713786256,0,1.00210706633341,9.61254271010539,722.9839073601436,481
ENSMUSG00000068747,0,0,3.04291890353317,2.6559791875569316,1.286114964303255,5.2987436608194125,10.2789624585071,2119.471391670434,265
ENSMUSG00000074272,0,0,2.229905501598228,1.194480170492803,0,1.189648689173135,10.1754197089288,953.1951760532563,475
ENSMUSG00000074743,0,0,1.6034155589809613,0.5504859368564412,0,0,9.46669085596166,439.2877776114405,628
ENSMUSG00000074785,0,1.5910101266522476,3.3123578582300808,4.833729334426193,5.289542315180125,7.873051923088288,11.1046206401331,3857.3160088721042,68
ENSMUSG00000079037,0,0,2.5754396113780174,1.4884771853367689,0,1.3672820090482374,9.88693282697016,1187.8047938987424,471
ENSMUSG00000086564,0,0,0.6017855077995988,0.1411716731498911,0,0,5.38955072005999,112.65499517361316,732
